patent_id	assignee_sequence	assignee_id	disambig_assignee_individual_name_first	disambig_assignee_individual_name_last	disambig_assignee_organization	assignee_type	location_id
11004488	1	org:0031			Tesla, Inc.	2	loc-0329
11004489	1	org:0021			Ford Global Technologies, LLC	2	loc-0342
11004490	1	org:0013			TSMC Limited	2	loc-0237
11004491	1	org:0029			SAP SE	2	loc-0113
11004492	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0079
11004492	2	org:0011			LG Electronics Inc.	2	loc-0403
11004493	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0062
11004494	1	org:0013			TSMC Limited	2	loc-0152
11004496	1	org:0013			TSMC Limited	2	loc-0534
11004497	1	org:0015			Amazon Technologies, Inc.	2	loc-0288
11004498	1	org:0000			International Business Machines Corporation	2	loc-0335
11004499	1	org:0016			Meta Platforms, Inc.	2	loc-0506
11004500	1	org:0029			SAP SE	2	loc-0236
11004501	1	org:0025			BYD Company Limited	2	loc-0014
11004502	1	org:0021			Ford Global Technologies, LLC	2	loc-0350
11004503	1	org:0017			Boeing Company, The	2	loc-0439
11004505	1	org:0023			Micron Technology, Inc.	2	loc-0272
11004506	1	org:0008			Qualcomm Incorporated	2	loc-0142
11004508	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0192
11004509	1	org:0031			Tesla, Inc.	2	loc-0374
11004510	1	org:0027			Cisco Technology, Inc.	2	loc-0173
11004511	1	org:0015			Amazon Technologies, Inc.	2	loc-0170
11004512	1	org:0008			Qualcomm Incorporated	2	loc-0235
11004513	1	org:0030			ASML Netherlands B.V.	2	loc-0352
11004514	1	org:0018			General Electric Company	2	loc-0435
11004515	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0480
11004516	1	org:0000			International Business Machines Corporation	2	loc-0255
11004517	1	org:0006			Apple Inc.	2	loc-0282
11004518	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0421
11004519	1	org:0011			LG Electronics Inc.	2	loc-0244
11004520	1	org:0000			International Business Machines Corporation	2	loc-0351
11004521	1	org:0024			Hitachi, Ltd.	2	loc-0398
11004522	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0204
11004522	2	org:0013			TSMC Limited	2	loc-0201
11004523	1	org:0021			Ford Global Technologies, LLC	2	loc-0440
11004524	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0248
11004525	1	org:0011			LG Electronics Inc.	2	loc-0053
11004526	1	org:0025			BYD Company Limited	2	loc-0492
11004527	1	org:0010			Toyota Motor Corporation	2	loc-0401
11004528	1	org:0009			Sony Group Corporation	2	loc-0556
11004529	1	org:0012			Panasonic Holdings Corporation	2	loc-0306
11004530	1	org:0007			Google LLC	2	loc-0490
11004531	1	org:0016			Meta Platforms, Inc.	2	loc-0580
11004532	1	org:0013			TSMC Limited	2	loc-0409
11004533	1	org:0009			Sony Group Corporation	2	loc-0278
11004534	1	org:0030			ASML Netherlands B.V.	2	loc-0031
11004535	1	org:0017			Boeing Company, The	2	loc-0413
11004535	2	org:0029			SAP SE	2	loc-0164
11004536	1	org:0028			Oracle International Corporation	2	loc-0440
11004537	1	org:0004			Intel Corporation	2	loc-0185
11004538	1	org:0018			General Electric Company	2	loc-0545
11004539	1	org:0015			Amazon Technologies, Inc.	2	loc-0563
11004540	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0523
11004541	1	org:0009			Sony Group Corporation	2	loc-0516
11004542	1	org:0024			Hitachi, Ltd.	2	loc-0518
11004543	1	org:0028			Oracle International Corporation	2	loc-0062
11004544	1	org:0025			BYD Company Limited	2	loc-0209
11004545	1	org:0009			Sony Group Corporation	2	loc-0380
11004546	1	org:0031			Tesla, Inc.	2	loc-0445
11004547	1	org:0015			Amazon Technologies, Inc.	2	loc-0576
11004548	1	org:0018			General Electric Company	2	loc-0268
11004549	1	org:0026			Dell Products L.P.	2	loc-0206
11004550	1	org:0028			Oracle International Corporation	2	loc-0014
11004551	1	org:0000			International Business Machines Corporation	2	loc-0473
11004552	1	org:0026			Dell Products L.P.	2	loc-0270
11004553	1	org:0015			Amazon Technologies, Inc.	2	loc-0521
11004554	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0547
11004555	1	org:0000			International Business Machines Corporation	2	loc-0456
11004556	1	org:0025			BYD Company Limited	2	loc-0561
11004557	1	org:0016			Meta Platforms, Inc.	2	loc-0239
11004558	1	org:0002			Canon Inc.	2	loc-0306
11004559	1	org:0026			Dell Products L.P.	2	loc-0448
11004560	1	org:0024			Hitachi, Ltd.	2	loc-0418
11004561	1	org:0022			NVIDIA Corporation	2	loc-0099
11004562	1	org:0025			BYD Company Limited	2	loc-0428
11004563	1	org:0007			Google LLC	2	loc-0102
11004563	2	org:0028			Oracle International Corporation	2	loc-0212
11004564	1	org:0020			Robert Bosch GmbH	2	loc-0223
11004565	1	org:0018			General Electric Company	2	loc-0291
11004566	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0575
11004567	1	org:0012			Panasonic Holdings Corporation	2	loc-0491
11004568	1	org:0030			ASML Netherlands B.V.	2	loc-0149
11004569	1	org:0028			Oracle International Corporation	2	loc-0487
11004570	1	org:0015			Amazon Technologies, Inc.	2	loc-0205
11004571	1	org:0013			TSMC Limited	2	loc-0430
11004572	1	org:0007			Google LLC	2	loc-0403
11004573	1	org:0027			Cisco Technology, Inc.	2	loc-0134
11004574	1	org:0011			LG Electronics Inc.	2	loc-0210
11004575	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0591
11004576	1	org:0010			Toyota Motor Corporation	2	loc-0318
11004577	1	org:0027			Cisco Technology, Inc.	2	loc-0193
11004578	1	org:0031			Tesla, Inc.	2	loc-0154
11004579	1	org:0019			Siemens Aktiengesellschaft	2	loc-0455
11004580	1	org:0027			Cisco Technology, Inc.	2	loc-0026
11004581	1	org:0000			International Business Machines Corporation	2	loc-0357
11004582	1	org:0025			BYD Company Limited	2	loc-0221
11004583	1	org:0024			Hitachi, Ltd.	2	loc-0356
11004583	2	org:0027			Cisco Technology, Inc.	2	loc-0012
11004584	1	org:0029			SAP SE	2	loc-0305
11004585	1	org:0007			Google LLC	2	loc-0115
11004586	1	org:0022			NVIDIA Corporation	2	loc-0428
11004587	1	org:0030			ASML Netherlands B.V.	2	loc-0559
11004588	1	org:0000			International Business Machines Corporation	2	loc-0476
11004589	1	org:0030			ASML Netherlands B.V.	2	loc-0067
11004590	1	org:0027			Cisco Technology, Inc.	2	loc-0179
11004591	1	org:0030			ASML Netherlands B.V.	2	loc-0544
11004592	1	org:0026			Dell Products L.P.	2	loc-0560
11004593	1	org:0004			Intel Corporation	2	loc-0384
11004594	1	org:0016			Meta Platforms, Inc.	2	loc-0378
11004595	1	org:0020			Robert Bosch GmbH	2	loc-0391
11004596	1	org:0008			Qualcomm Incorporated	2	loc-0338
11004597	1	org:0010			Toyota Motor Corporation	2	loc-0080
11004598	1	org:0031			Tesla, Inc.	2	loc-0508
11004599	1	org:0013			TSMC Limited	2	loc-0046
11004600	1	org:0006			Apple Inc.	2	loc-0279
11004601	1	org:0025			BYD Company Limited	2	loc-0496
11004602	1	org:0015			Amazon Technologies, Inc.	2	loc-0272
11004603	1	org:0013			TSMC Limited	2	loc-0418
11004604	1	org:0010			Toyota Motor Corporation	2	loc-0359
11004605	1	org:0020			Robert Bosch GmbH	2	loc-0420
11004606	1	org:0006			Apple Inc.	2	loc-0507
11004607	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0338
11004607	2	org:0012			Panasonic Holdings Corporation	2	loc-0172
11004608	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0537
11004609	1	org:0023			Micron Technology, Inc.	2	loc-0595
11004611	1	org:0008			Qualcomm Incorporated	2	loc-0490
11004612	1	org:0020			Robert Bosch GmbH	2	loc-0529
11004613	1	org:0024			Hitachi, Ltd.	2	loc-0370
11004614	1	org:0008			Qualcomm Incorporated	2	loc-0164
11004615	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0487
11004616	1	org:0015			Amazon Technologies, Inc.	2	loc-0049
11004617	1	org:0015			Amazon Technologies, Inc.	2	loc-0455
11004618	1	org:0024			Hitachi, Ltd.	2	loc-0356
11004619	1	org:0000			International Business Machines Corporation	2	loc-0237
11004620	1	org:0031			Tesla, Inc.	2	loc-0554
11004621	1	org:0023			Micron Technology, Inc.	2	loc-0165
11004622	1	org:0029			SAP SE	2	loc-0019
11004622	2	org:0031			Tesla, Inc.	2	loc-0366
11004623	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0510
11004624	1	org:0009			Sony Group Corporation	2	loc-0020
11004625	1	org:0002			Canon Inc.	2	loc-0487
11004626	1	org:0017			Boeing Company, The	2	loc-0577
11004627	1	org:0018			General Electric Company	2	loc-0475
11004627	2	org:0013			TSMC Limited	2	loc-0081
11004628	1	org:0021			Ford Global Technologies, LLC	2	loc-0528
11004630	1	org:0006			Apple Inc.	2	loc-0172
11004631	1	org:0016			Meta Platforms, Inc.	2	loc-0031
11004632	1	org:0023			Micron Technology, Inc.	2	loc-0483
11004634	1	org:0000			International Business Machines Corporation	2	loc-0580
11004635	1	org:0025			BYD Company Limited	2	loc-0445
11004635	2	org:0000			International Business Machines Corporation	2	loc-0194
11004636	1	org:0017			Boeing Company, The	2	loc-0488
11004637	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0257
11004638	1	org:0017			Boeing Company, The	2	loc-0549
11004639	1	org:0029			SAP SE	2	loc-0418
11004640	1	org:0002			Canon Inc.	2	loc-0322
11004640	2	org:0031			Tesla, Inc.	2	loc-0251
11004641	1	org:0025			BYD Company Limited	2	loc-0379
11004642	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0126
11004643	1	org:0009			Sony Group Corporation	2	loc-0028
11004644	1	org:0021			Ford Global Technologies, LLC	2	loc-0338
11004645	1	org:0009			Sony Group Corporation	2	loc-0572
11004646	1	org:0022			NVIDIA Corporation	2	loc-0132
11004646	2	org:0026			Dell Products L.P.	2	loc-0365
11004647	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0221
11004648	1	org:0008			Qualcomm Incorporated	2	loc-0119
11004649	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0512
11004650	1	org:0030			ASML Netherlands B.V.	2	loc-0488
11004651	1	org:0016			Meta Platforms, Inc.	2	loc-0084
11004652	1	org:0002			Canon Inc.	2	loc-0069
11004653	1	org:0009			Sony Group Corporation	2	loc-0534
11004654	1	org:0004			Intel Corporation	2	loc-0502
11004655	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0430
11004655	2	org:0006			Apple Inc.	2	loc-0227
11004656	1	org:0002			Canon Inc.	2	loc-0021
11004656	2	org:0013			TSMC Limited	2	loc-0552
11004657	1	org:0004			Intel Corporation	2	loc-0576
11004659	1	org:0027			Cisco Technology, Inc.	2	loc-0213
11004660	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0338
11004661	1	org:0006			Apple Inc.	2	loc-0005
11004662	1	org:0011			LG Electronics Inc.	2	loc-0055
11004662	2	org:0021			Ford Global Technologies, LLC	2	loc-0128
11004663	1	org:0031			Tesla, Inc.	2	loc-0259
11004664	1	org:0031			Tesla, Inc.	2	loc-0199
11004665	1	org:0007			Google LLC	2	loc-0036
11004666	1	org:0017			Boeing Company, The	2	loc-0251
11004667	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0415
11004670	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0341
11004671	1	org:0019			Siemens Aktiengesellschaft	2	loc-0258
11004673	1	org:0026			Dell Products L.P.	2	loc-0490
11004674	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0383
11004675	1	org:0030			ASML Netherlands B.V.	2	loc-0341
11004676	1	org:0000			International Business Machines Corporation	2	loc-0201
11004677	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0288
11004678	1	org:0015			Amazon Technologies, Inc.	2	loc-0333
11004678	2	org:0024			Hitachi, Ltd.	2	loc-0014
11004679	1	org:0016			Meta Platforms, Inc.	2	loc-0227
11004680	1	org:0024			Hitachi, Ltd.	2	loc-0512
11004681	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0206
11004682	1	org:0009			Sony Group Corporation	2	loc-0065
11004682	2	org:0022			NVIDIA Corporation	2	loc-0136
11004683	1	org:0004			Intel Corporation	2	loc-0073
11004684	1	org:0021			Ford Global Technologies, LLC	2	loc-0592
11004685	1	org:0000			International Business Machines Corporation	2	loc-0138
11004686	1	org:0007			Google LLC	2	loc-0087
11004687	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0146
11004688	1	org:0000			International Business Machines Corporation	2	loc-0295
11004689	1	org:0031			Tesla, Inc.	2	loc-0272
11004691	1	org:0025			BYD Company Limited	2	loc-0598
11004692	1	org:0009			Sony Group Corporation	2	loc-0569
11004692	2	org:0012			Panasonic Holdings Corporation	2	loc-0105
11004693	1	org:0019			Siemens Aktiengesellschaft	2	loc-0167
11004694	1	org:0020			Robert Bosch GmbH	2	loc-0460
11004695	1	org:0026			Dell Products L.P.	2	loc-0486
11004696	1	org:0015			Amazon Technologies, Inc.	2	loc-0255
11004697	1	org:0012			Panasonic Holdings Corporation	2	loc-0591
11004698	1	org:0007			Google LLC	2	loc-0000
11004699	1	org:0027			Cisco Technology, Inc.	2	loc-0499
11004699	2	org:0025			BYD Company Limited	2	loc-0375
11004700	1	org:0018			General Electric Company	2	loc-0503
11004701	1	org:0006			Apple Inc.	2	loc-0505
11004702	1	org:0006			Apple Inc.	2	loc-0068
11004703	1	org:0022			NVIDIA Corporation	2	loc-0107
11004704	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0421
11004705	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0400
11004707	1	org:0020			Robert Bosch GmbH	2	loc-0369
11004708	1	org:0022			NVIDIA Corporation	2	loc-0525
11004709	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0472
11004710	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0167
11004711	1	org:0000			International Business Machines Corporation	2	loc-0110
11004712	1	org:0002			Canon Inc.	2	loc-0546
11004712	2	org:0010			Toyota Motor Corporation	2	loc-0201
11004713	1	org:0025			BYD Company Limited	2	loc-0278
11004714	1	org:0023			Micron Technology, Inc.	2	loc-0126
11004715	1	org:0002			Canon Inc.	2	loc-0290
11004716	1	org:0020			Robert Bosch GmbH	2	loc-0365
11004717	1	org:0031			Tesla, Inc.	2	loc-0089
11004717	2	org:0030			ASML Netherlands B.V.	2	loc-0415
11004718	1	org:0016			Meta Platforms, Inc.	2	loc-0128
11004719	1	org:0029			SAP SE	2	loc-0011
11004720	1	org:0000			International Business Machines Corporation	2	loc-0373
11004721	1	org:0029			SAP SE	2	loc-0169
11004722	1	org:0021			Ford Global Technologies, LLC	2	loc-0001
11004723	1	org:0031			Tesla, Inc.	2	loc-0515
11004724	1	org:0013			TSMC Limited	2	loc-0005
11004725	1	org:0012			Panasonic Holdings Corporation	2	loc-0400
11004725	2	org:0007			Google LLC	2	loc-0437
11004726	1	org:0030			ASML Netherlands B.V.	2	loc-0136
11004727	1	org:0027			Cisco Technology, Inc.	2	loc-0190
11004728	1	org:0007			Google LLC	2	loc-0228
11004729	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0319
11004730	1	org:0023			Micron Technology, Inc.	2	loc-0340
11004731	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0389
11004732	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0477
11004733	1	org:0013			TSMC Limited	2	loc-0311
11004733	2	org:0024			Hitachi, Ltd.	2	loc-0010
11004734	1	org:0006			Apple Inc.	2	loc-0506
11004735	1	org:0017			Boeing Company, The	2	loc-0108
11004735	2	org:0013			TSMC Limited	2	loc-0144
11004736	1	org:0015			Amazon Technologies, Inc.	2	loc-0355
11004737	1	org:0007			Google LLC	2	loc-0470
11004738	1	org:0010			Toyota Motor Corporation	2	loc-0204
11004739	1	org:0009			Sony Group Corporation	2	loc-0095
11004739	2	org:0017			Boeing Company, The	2	loc-0325
11004740	1	org:0016			Meta Platforms, Inc.	2	loc-0038
11004741	1	org:0025			BYD Company Limited	2	loc-0553
11004742	1	org:0006			Apple Inc.	2	loc-0303
11004743	1	org:0011			LG Electronics Inc.	2	loc-0436
11004744	1	org:0007			Google LLC	2	loc-0588
11004745	1	org:0004			Intel Corporation	2	loc-0569
11004746	1	org:0027			Cisco Technology, Inc.	2	loc-0197
11004746	2	org:0025			BYD Company Limited	2	loc-0057
11004747	1	org:0010			Toyota Motor Corporation	2	loc-0323
11004748	1	org:0026			Dell Products L.P.	2	loc-0199
11004749	1	org:0009			Sony Group Corporation	2	loc-0084
11004750	1	org:0011			LG Electronics Inc.	2	loc-0574
11004751	1	org:0010			Toyota Motor Corporation	2	loc-0457
11004752	1	org:0012			Panasonic Holdings Corporation	2	loc-0475
11004753	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0326
11004754	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0058
11004755	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0448
11004756	1	org:0025			BYD Company Limited	2	loc-0444
11004757	1	org:0009			Sony Group Corporation	2	loc-0253
11004759	1	org:0028			Oracle International Corporation	2	loc-0576
11004760	1	org:0002			Canon Inc.	2	loc-0358
11004761	1	org:0007			Google LLC	2	loc-0456
11004762	1	org:0031			Tesla, Inc.	2	loc-0587
11004762	2	org:0029			SAP SE	2	loc-0309
11004763	1	org:0030			ASML Netherlands B.V.	2	loc-0513
11004764	1	org:0021			Ford Global Technologies, LLC	2	loc-0545
11004764	2	org:0008			Qualcomm Incorporated	2	loc-0407
11004765	1	org:0021			Ford Global Technologies, LLC	2	loc-0049
11004768	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0199
11004769	1	org:0028			Oracle International Corporation	2	loc-0347
11004770	1	org:0028			Oracle International Corporation	2	loc-0005
11004771	1	org:0006			Apple Inc.	2	loc-0560
11004772	1	org:0031			Tesla, Inc.	2	loc-0008
11004773	1	org:0029			SAP SE	2	loc-0476
11004773	2	org:0027			Cisco Technology, Inc.	2	loc-0282
11004774	1	org:0019			Siemens Aktiengesellschaft	2	loc-0122
11004775	1	org:0027			Cisco Technology, Inc.	2	loc-0274
11004776	1	org:0009			Sony Group Corporation	2	loc-0260
11004777	1	org:0011			LG Electronics Inc.	2	loc-0085
11004778	1	org:0019			Siemens Aktiengesellschaft	2	loc-0491
11004779	1	org:0021			Ford Global Technologies, LLC	2	loc-0204
11004779	2	org:0024			Hitachi, Ltd.	2	loc-0239
11004780	1	org:0030			ASML Netherlands B.V.	2	loc-0437
11004781	1	org:0017			Boeing Company, The	2	loc-0447
11004782	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0395
11004782	2	org:0028			Oracle International Corporation	2	loc-0364
11004784	1	org:0023			Micron Technology, Inc.	2	loc-0042
11004784	2	org:0003			Microsoft Technology Licensing, LLC	2	loc-0320
11004785	1	org:0027			Cisco Technology, Inc.	2	loc-0453
11004786	1	org:0028			Oracle International Corporation	2	loc-0372
11004787	1	org:0000			International Business Machines Corporation	2	loc-0500
11004788	1	org:0029			SAP SE	2	loc-0010
11004788	2	org:0020			Robert Bosch GmbH	2	loc-0534
11004789	1	org:0011			LG Electronics Inc.	2	loc-0362
11004790	1	org:0024			Hitachi, Ltd.	2	loc-0286
11004791	1	org:0013			TSMC Limited	2	loc-0001
11004793	1	org:0004			Intel Corporation	2	loc-0072
11004794	1	org:0028			Oracle International Corporation	2	loc-0347
11004795	1	org:0028			Oracle International Corporation	2	loc-0331
11004796	1	org:0028			Oracle International Corporation	2	loc-0340
11004797	1	org:0002			Canon Inc.	2	loc-0563
11004798	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0582
11004799	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0517
11004800	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0342
11004801	1	org:0026			Dell Products L.P.	2	loc-0418
11004802	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0159
11004803	1	org:0031			Tesla, Inc.	2	loc-0489
11004804	1	org:0000			International Business Machines Corporation	2	loc-0026
11004805	1	org:0026			Dell Products L.P.	2	loc-0086
11004805	2	org:0018			General Electric Company	2	loc-0433
11004806	1	org:0007			Google LLC	2	loc-0018
11004806	2	org:0019			Siemens Aktiengesellschaft	2	loc-0052
