patent_id,title,abstract,filing_date,year
4837069,Transparent alumina microspheres,,1989-06-06,1989
4836087,Hydraulic control apparatus for vehicle,,1989-06-06,1989
4837082,Flexible magnetic recording media and a method using a stable fluid reactive dispersion to prepare magnetic recording media,,1989-06-06,1989
4836449,Sprinkler unit with stream deflector,,1989-06-06,1989
4839042,Immobilized reagent for the decontamination of halogenated organic compounds,,1989-06-13,1989
4838706,Thermal analysis,,1989-06-13,1989
D301801,Shoe sole,,1989-06-27,1989
4845765,Process for the automatic recognition of objects liable to overlap,,1989-07-04,1989
4849886,System for improving the SIN ratio of a NMR signal by summing in phase cosine and/or sine components,,1989-07-18,1989
4854655,Cabinet and method of assembly of a beverage dispenser,,1989-08-08,1989
4855564,Laser beam alignment and transport system,,1989-08-08,1989
4857586,Nitrogen-containing water-soluble compounds,,1989-08-15,1989
4861705,Method for removing components of biological fluids,,1989-08-29,1989
4861129,Inorganic-organic composite compositions exhibiting nonlinear optical response,,1989-08-29,1989
4866876,Cushion device for animal traps,,1989-09-19,1989
4869006,Device for the cyclic rearrangement of a pile of sheets,,1989-09-26,1989
4873115,Method of sythesizing carbon film and carbon particles in a vapor phase,,1989-10-10,1989
4873371,"Hydroxy-terminated arylene ethers, and method for making",,1989-10-10,1989
4874342,Jump chute marble race toy,,1989-10-17,1989
4876955,Extension for compacting device,,1989-10-31,1989
4879773,Shower cabinet,,1989-11-14,1989
4881000,Armature for an electric motor,,1989-11-14,1989
4881990,Steel product with globular manganese sulfide inclusions,,1989-11-21,1989
D304675,Ceiling mountable hook,,1989-11-21,1989
4883766,Method of producing thin film transistor,,1989-11-28,1989
4888310,Pulverulent silicon nitride composition including oxidized silicon carbide whiskers,,1989-12-19,1989
4888855,"Gondola for the transport of animals to be slaughtered, preferably hogs, in an anaesthesia system",,1989-12-26,1989
4890385,Automatic feed system for a tube cutter,,1990-01-02,1990
4893384,Shoe buckle,,1990-01-16,1990
4895633,Method and apparatus for molten salt electroplating of steel,,1990-01-23,1990
4896084,"Single input, single supply three-state controller",,1990-01-23,1990
D305705,Board game case,,1990-01-30,1990
D305848,Drinking straw dispensing container,,1990-02-06,1990
4898086,Living space ventilation,,1990-02-06,1990
4901114,Tri level xerography using a MICR toner in combination with a non-MICR toner,,1990-02-13,1990
4899813,Process and apparatus for the synthesis of urea and material used in it,,1990-02-13,1990
4900780,Acellular resuscitative fluid,,1990-02-13,1990
4901665,Line mark book mark,,1990-02-20,1990
4906002,Racquet with reinforced throat detachable handle,,1990-03-06,1990
D306426,Housing for an electrical connector,,1990-03-06,1990
4906606,Heat transfer film,,1990-03-06,1990
4909162,Installation for low-temperature carbonization of waste and impure materials,,1990-03-20,1990
4911093,Rigging and sail system for sailboat,,1990-03-27,1990
4911031,Transmission control apparatus,,1990-03-27,1990
4918529,Device for setting minimal and maximal frequencies of a frequency modulated video signal,,1990-04-17,1990
4919311,Pressure vessel for sprayers,,1990-04-24,1990
4921325,Connector for optical fiber ribbon and a method of attaching the same,,1990-05-01,1990
4922583,Adjustable clamp,,1990-05-08,1990
4924089,"Method and apparatus for the accumulation of ions in a trap of an ion cyclotron resonance spectrometer, by transferring the kinetic energy of the motion parallel to the magnetic field into directions perpendicular to the magnetic field",,1990-05-08,1990
D308245,Electric ambient control unit for beds or the like,,1990-05-29,1990
4930819,Latching mechanism,,1990-06-05,1990
4932469,Automotive condenser,,1990-06-12,1990
4935151,Process and apparatus for degassing and filtering liquids,,1990-06-19,1990
4939102,Method of growing III-V semiconductor layers with high effective hole concentration,,1990-07-03,1990
D309012,Immunoassay test kit or the like,,1990-07-03,1990
4942768,Paving material testing machine,,1990-07-24,1990
4943757,Safety apparatus for a motor driven window,,1990-07-24,1990
4943554,Carbonless copying system and method of producing multiple colored copy images therewith,,1990-07-24,1990
4945571,Liquid-cushioned outerwear,,1990-08-07,1990
4948337,Aircraft engine propulsor blade pitch sensing,,1990-08-14,1990
4950005,Lock deadbolt protector,,1990-08-21,1990
4953419,Ball screw return system,,1990-09-04,1990
4957379,Printing apparatus,,1990-09-18,1990
4958257,Heat conducting interface for electronic module,,1990-09-18,1990
4958067,Method and apparatus for optically detecting the location of a control object in a control panel recess,,1990-09-18,1990
D310891,Combination tool,,1990-09-25,1990
4961579,Electronic puzzle game,,1990-10-09,1990
4964423,Check valve,,1990-10-23,1990
4965445,Rotation angle detector with outwardly extending radial projections,,1990-10-23,1990
4967882,Central lubricating installation,,1990-11-06,1990
4973936,Thermal switch disc for short circuit protection of batteries,,1990-11-27,1990
4973309,Disposable syringe,,1990-11-27,1990
4974959,Slide projector,,1990-12-04,1990
4975987,Clothing ornamentation system and attachment mechanisms,,1990-12-11,1990
4979756,Seal arrangement,,1990-12-25,1990
4979700,Rotary actuator for leading edge flap of aircraft,,1990-12-25,1990
4983918,Magnetic resonance imaging system,,1991-01-08,1991
4986872,Device for sealing envelopes and the like made of plastic material,,1991-01-22,1991
4987761,Method of forming a device including an integrally formed nut,,1991-01-29,1991
D314209,Ink-jet print cartridge,,1991-01-29,1991
4989465,Apparatus and methods for producing motive power,,1991-02-05,1991
4992543,Penem derivatives,,1991-02-12,1991
4998114,Portable parabolic antenna apparatus,,1991-03-05,1991
4997718,Silver phosphate glass die-attach composition,,1991-03-05,1991
4999365,Method of reducing reperfusion injury with imidazol-2-thiones,,1991-03-12,1991
D315609,Flashlight,,1991-03-19,1991
5000466,Vehicle,,1991-03-19,1991
4999963,Apparatus for attaching roofing membrane to a structure,,1991-03-19,1991
5001814,Apparatus for opening fiber bales of spinning material,,1991-03-26,1991
5003589,Headphone-convertible telephone handset,,1991-03-26,1991
5004148,Automatic flag for rural mailbox,,1991-04-02,1991
5004447,Low loss semiconductor directional coupler switches including gain method of switching light using same,,1991-04-02,1991
5005593,Process for providing tobacco extracts,,1991-04-09,1991
5007963,Novel process for the preparation of lead molybdate pigments and novel lead molybdate pigments,,1991-04-16,1991
D316257,Audio cassette,,1991-04-16,1991
5012350,Television local wireless transmission and control,,1991-04-30,1991
5014820,Engine prelubricator and pressurized lubricant reservoir,,1991-05-14,1991
5015687,Pigmented low temperature cure emulsion polymers,,1991-05-14,1991
5021505,Photosensitive poly(vinyl alcohol) derivative,,1991-06-04,1991
5030016,Process and apparatus for the release of a prestress initially applied to a mechanism such as a bearing on board a space vehicle,,1991-07-09,1991
5032528,Method of forming a contact hole in semiconductor integrated circuit,,1991-07-16,1991
5033362,Air distribution outlet,,1991-07-23,1991
5034348,Process for forming refractory metal silicide layers of different thicknesses in an integrated circuit,,1991-07-23,1991
5037427,Method of implanting a stent within a tubular organ of a living body and of removing same,,1991-08-06,1991
5037601,"Glass-pool, gas-cycle nuclear power plant",,1991-08-06,1991
5042074,Method for determining subdivision patterns of radiation images,,1991-08-20,1991
5044776,Resealable closure system,,1991-09-03,1991
5047432,Arylcyclobutylmethylamine therapeutic agents,,1991-09-10,1991
5048266,Bag filling apparatus,,1991-09-17,1991
5052215,Leak detection in storage tank bottoms by pneumatic enhancement of acoustic emissions,,1991-10-01,1991
D320521,Hanger for wall quilts,,1991-10-08,1991
5056452,Floating dock connection,,1991-10-15,1991
5058081,"Method of formation of channels for a sonar, in particular for a towed-array sonar",,1991-10-15,1991
5061990,Semiconductor device and the manufacture thereof,,1991-10-29,1991
5060392,North finding system,,1991-10-29,1991
5064607,Hybrid nuclear reactor grey rod to obtain required reactivity worth,,1991-11-12,1991
D321697,Ice cream maker,,1991-11-19,1991
5066758,"Carrier resin for pigment pastes, and its preparation and use",,1991-11-19,1991
5067811,Illuminance distribution measuring system,,1991-11-26,1991
5069676,Sanitary article,,1991-12-03,1991
5070332,Two-step subranging analog to digital converter,,1991-12-03,1991
5070315,Electromagnetic relay,,1991-12-03,1991
5070289,Miniature tactical angular rate sensor,,1991-12-03,1991
5079915,Heat protective lining for a passage in a turbojet engine,,1992-01-14,1992
5080236,Printer sled,,1992-01-14,1992
5081269,Oligomer epoxy resins based on cyclohexyldiphenol derivatives and reaction products thereof with (meth)acrylic acid and diisocyanates,,1992-01-14,1992
5082621,Neutron reflecting supermirror structure,,1992-01-21,1992
5084171,Oil recovery mop,,1992-01-28,1992
5086346,Image processing apparatus having area designation function,,1992-02-04,1992
5086408,Method and apparatus for merging,,1992-02-04,1992
5086522,Drain plug apparatus,,1992-02-11,1992
5087536,Receiving sheet bearing a toner image embedded in a thermoplastic layer,,1992-02-11,1992
D323899,Vehicle headlight,,1992-02-11,1992
5088545,Evaporable foam pattern for use in casting a metal engine block having a loop charge system,,1992-02-18,1992
5093842,Mechanism for estimating Es/No from pseudo error measurements,,1992-03-03,1992
5097631,Circular edger attachment for vertical glass edger,,1992-03-24,1992
5099157,Master/slave circuit employing triacs,,1992-03-24,1992
5099120,"Thermal-radiation detectors, detection systems and their manufacture",,1992-03-24,1992
5099676,Apparatus for attaching surgical suture components,,1992-03-31,1992
5105105,High speed logic and memory family using ring segment buffer,,1992-04-14,1992
5111162,Digital frequency synthesizer having AFC and modulation applied to frequency divider,,1992-05-05,1992
5111705,Starter motor,,1992-05-12,1992
5118244,Truck body structure and driven moving floor for self-unloading,,1992-06-02,1992
5122852,Grafted-crystal-film integrated optics and optoelectronic devices,,1992-06-16,1992
5124724,Color thermal printer,,1992-06-23,1992
5126711,Superconductive coil system,,1992-06-30,1992
5130779,Solder mass having conductive encapsulating arrangement,,1992-07-14,1992
D327814,Taco plate,,1992-07-14,1992
D328252,Plug for blood collecting tube,,1992-07-28,1992
5134631,Digital gain controller,,1992-07-28,1992
5137952,Plastisol compositions,,1992-08-11,1992
5138652,Multifunctional telephone answering device,,1992-08-11,1992
5138744,Zero chuck recliner with floating pawl,,1992-08-18,1992
5139607,Alkaline stripping compositions,,1992-08-18,1992
5142686,Multiprocessor system having processors and switches with each pair of processors connected through a single switch using Latin square matrix,,1992-08-25,1992
5141843,Developer liquid for high contrast development,,1992-08-25,1992
5143599,Process for refining kaolin,,1992-09-01,1992
5146423,Circuit arrangement for adding or subtracting operands coded in BCD-code or binary-code,,1992-09-08,1992
5153139,Method and apparatus for measuring the water soluble strong acids suspended in air,,1992-10-06,1992
5153525,Vehicle detector with series resonant oscillator drive,,1992-10-06,1992
5153292,Divinyl ether siloxanes,,1992-10-06,1992
5157086,Poly (N-acylethyleneimine) grafted polysiloxane and its preparation,,1992-10-20,1992
5160641,Detergent composition with fabric softening properties,,1992-11-03,1992
5162496,Method for the preparation of light-colored rosin esters,,1992-11-10,1992
5163360,Controlled atmosphere storage facility,,1992-11-17,1992
5168420,Ferroelectrics epitaxially grown on superconducting substrates,,1992-12-01,1992
D331688,Knife sharpener or the like,,1992-12-15,1992
5180440,Printed circuit thermocouple arrangements for personnel training and equipment evaluation purposes,,1993-01-19,1993
5192209,Color demonstrator,,1993-03-09,1993
5194238,Process for the production of highly pure concentrated slurries of sodium hypochlorite,,1993-03-16,1993
5200611,Optical scanning apparatus having light shielding member,,1993-04-06,1993
5200322,Method for assaying protein C and measuring kit for the same,,1993-04-06,1993
D334811,Foldable sawhorse,,1993-04-13,1993
5202200,Automotive and marine battery convenience pouch,,1993-04-13,1993
D334989,Window component extrusion,,1993-04-20,1993
5211545,Arrangement for feeding water into a reservoir,,1993-05-18,1993
5218623,Method and apparatus for specifying slice planes in X-ray computed tomography,,1993-06-08,1993
5218870,Vibration sensor including a reduced capacity lower portion for maintaining airtightness and enhancing reliability,,1993-06-15,1993
5219969,"Crosslinked copolymers with crosslinkable groups based on acrylic or methacrylic acid, preparation thereof and use thereof",,1993-06-15,1993
5223907,Guard rail detecting device,,1993-06-29,1993
5223924,System and method for automatically correlating user preferences with a T.V. program information database,,1993-06-29,1993
